Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,62340353,14,13,2733,619,2437,0,195.2142857,648.0689871,405,0,47.61538462,116.6480022,53.76934584,0.433106306,2397705.885,4260796.785,10000000,41,62300000,4795411.769,5081327.81,10100000,88,62300000,5190752.667,5099583.18,10100000,214,0,0,0,0,456,424,0.22457364,0.208532666,0,2437,119.7142857,462.8777822,214255.8413,0,0,0,1,0,0,0,0,0,124.1481481,195.2142857,47.61538462,456,0,0,0,0,0,0,14,2733,13,619,29200,140,3,32,389431.5,828474.5105,2080548,51048,10000000.0,37144.96004,10000000,9944836,BENIGN
53,66397,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,3765.230357,60.24368571,22132.33333,38290.16514,66346,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,80,30.12184285,30.12184285,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,256,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,609375.0,15625.0,85.33333333,142.6055165,250,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,7812.5,7812.5,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85014036,8,5,374,11595,362,0,46.75,127.4090712,7240,0,2319.0,3331.638186,140.7885164,0.152915926,7084503.0,24500000.0,84900000,1,84900000,12100000.0,32100000.0,84900000,1,148386,37096.5,65613.16053,135091,87,0,0,0,0,240,168,0.094102108,0.058813818,0,7240,854.9285714,2169.482975,4706656.379,0,0,0,0,1,0,0,0,0,920.6923077,46.75,2319.0,240,0,0,0,0,0,0,8,374,5,11595,251,235,3,20,1003.0,0.0,1003,1003,84900000.0,0.0,84900000,84900000,DoS Hulk
26704,1,2,0,617,0,617,0,308.5,436.284884,0,0,0.0,0.0,617000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,0,617.0,308.5,0.0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47332,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,358,339,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,43094555,2,2,100,332,56,44,50.0,8.485281374,185,147,166.0,26.87005769,10.02446829,0.092819151,14400000.0,24300000.0,42400000,90960,42500000,42500000.0,0.0,42500000,42500000,43000000,43000000.0,0.0,43000000,43000000,0,0,0,0,76,64,0.046409575,0.046409575,44,185,97.6,64.05700586,4103.3,0,0,0,0,0,0,0,0,1,122.0,50.0,166.0,76,0,0,0,0,0,0,2,100,2,332,-1,-1,1,32,90960.0,0.0,90960,90960,42400000.0,0.0,42400000,42400000,BENIGN
19087,107,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,112149.5327,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9345.794393,9345.794393,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2062,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2424.830262,515.5,544.4474263,1330,213,2062,515.5,544.4474263,1330,213,0,0.0,0.0,0,0,0,0,0,0,160,0,2424.830262,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,165,2,2,112,276,56,56,56.0,0.0,138,138,138.0,0.0,2351515.152,24242.42424,55.0,54.83611948,113,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,12121.21212,12121.21212,56,138,88.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,111.0,56.0,138.0,64,0,0,0,0,0,0,2,112,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,124,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,96774.19355,16129.03226,124.0,0.0,124,124,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8064.516129,8064.516129,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,128,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1315458,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7116.912893,63.09589512,16042.17073,106060.0356,955560,0,1315458,32886.45,159205.8781,997274,1,359771,8774.902439,21415.81451,102173,1,0,0,0,0,1328,1360,31.16785181,31.92804331,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24815469,4,3,24,0,6,6,6.0,0.0,0,0,0.0,0.0,0.967138683,0.282082116,4135911.5,4887343.005,10000000,36795,24800000,8271823.0,3061280.968,10000000,4736975,20100000,10000000.0,12908.9414,10100000,10000000,0,0,0,0,80,96,0.16118978,0.120892335,0,6,3.75,3.105295017,9.642857143,0,0,0,0,1,0,0,0,0,4.285714286,6.0,0.0,80,0,0,0,0,0,0,4,24,3,0,256,1013,3,20,38398.5,2267.691447,40002,36795,10000000.0,10252.34122,10000000,9993599,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,1999334,7,6,1588,1088,1020,0,226.8571429,397.9197694,951,0,181.3333333,381.0195096,1338.445702,6.502165221,166611.1667,563813.1381,1956618,50,42716,7119.333333,16499.55955,40792,140,1999063,399812.6,891862.8344,1995225,473,0,0,0,0,232,200,3.501165888,3.000999333,0,1020,191.1428571,363.9486137,132458.5934,0,0,0,1,0,0,0,0,0,205.8461538,226.8571429,181.3333333,232,0,0,0,0,0,0,7,1588,6,1088,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39148,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,603,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33298,101162442,7,6,11595,414,5792,0,1656.428571,2120.732252,396,0,69.0,160.2235938,118.7100644,0.12850619,8430203.5,29200000.0,101000000,2,101000000,16900000.0,41200000.0,101000000,14,101000000,20200000.0,45200000.0,101000000,2,0,0,0,0,232,164,0.069195641,0.059310549,0,5792,857.7857143,1665.188748,2772853.566,0,0,0,0,1,0,0,0,0,923.7692308,1656.428571,69.0,232,0,0,0,0,0,0,7,11595,6,414,235,229,4,32,11850.0,0.0,11850,11850,101000000.0,0.0,101000000,101000000,BENIGN
443,88,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,136363.6364,22727.27273,88.0,0.0,88,88,88,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0,0,0,40,0,22727.27273,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63143227,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110859079,10500000.0,11900000.0,32100000,999548,63100000,10500000.0,11900000.0,32100000,999548,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110859079,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015691.0,0.0,7015691,7015691,18700000.0,12200000.0,32100000,8015913,DoS Slowhttptest
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
44731,4,3,0,76,0,45,0,25.33333333,23.02896727,0,0,0.0,0.0,19000000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,96,0,750000.0,0.0,0,45,30.25,21.21909517,450.25,0,1,0,0,1,0,0,0,0,40.33333333,25.33333333,0.0,96,0,0,0,0,0,0,3,76,0,0,123,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,77481,2,2,74,258,37,37,37.0,0.0,129,129,129.0,0.0,4284.921465,51.62555981,25827.0,44728.48005,77475,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,25.81277991,25.81277991,37,129,73.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,92.25,37.0,129.0,64,0,0,0,0,0,0,2,74,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,146410,3,6,358,11595,358,0,119.3333333,206.6913964,5792,0,1932.5,2181.008184,81640.59832,61.47121098,18301.25,48029.61275,136922,15,9003,4501.5,6344.869148,8988,15,146348,29269.6,60306.74363,136922,45,0,0,0,0,104,200,20.49040366,40.98080732,0,5792,1195.3,1886.562544,3559118.233,0,0,0,1,0,0,0,0,2,1328.111111,119.3333333,1932.5,104,0,0,0,0,0,0,3,358,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,98433,2,2,66,118,33,33,33.0,0.0,59,59,59.0,0.0,1869.291803,40.63677832,32811.0,56826.85495,98429,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,20.31838916,20.31838916,33,59,43.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,54.25,33.0,59.0,40,0,0,0,0,0,0,2,66,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99813760,7,6,326,11595,302,0,46.57142857,112.6689208,10136,0,1932.5,4060.245892,119.432431,0.130242564,8317813.333,28800000.0,99700000,3,99700000,16600000.0,40700000.0,99700000,3,99800000,20000000.0,44600000.0,99700000,162,0,0,0,0,184,200,0.070130611,0.060111953,0,10136,851.9285714,2699.9395,7289673.302,1,0,0,0,0,0,0,0,0,917.4615385,46.57142857,1932.5,184,0,0,0,0,0,0,7,326,6,11595,0,235,4,20,13016.0,0.0,13016,13016,99700000.0,0.0,99700000,99700000,DoS Hulk
53,145,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1406896.552,27586.2069,48.33333333,76.7875858,137,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,13793.10345,13793.10345,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1405405.405,27027.02703,49.33333333,80.25168742,142,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13513.51351,13513.51351,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,237,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,675105.4852,16877.63713,79.0,96.0832972,187,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,80,80,8438.818565,8438.818565,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1007,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2979.145978,503.5,704.9854608,1002,5,1007,503.5,704.9854608,1002,5,0,0.0,0.0,0,0,0,0,0,0,96,0,2979.145978,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84079328,8,6,381,11595,375,0,47.625,132.296137,4344,0,1932.5,2178.085008,142.4369139,0.166509418,6467640.615,23300000.0,83900000,1,83900000,12000000.0,31700000.0,83900000,1,148534,29706.8,58672.3211,134112,67,0,0,0,0,252,200,0.095148239,0.071361179,0,4344,798.4,1619.228908,2621902.257,0,0,0,0,1,0,0,0,0,855.4285714,47.625,1932.5,252,0,0,0,0,0,0,8,381,6,11595,274,235,2,20,1999.0,0.0,1999,1999,83900000.0,0.0,83900000,83900000,DoS Hulk
80,13707,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,875.4650908,291.8216969,4569.0,7648.654195,13400,44,307,307.0,0.0,307,307,13663,13663.0,0.0,13663,13663,0,0,0,0,40,64,145.9108485,145.9108485,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,159,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,1157232.704,25157.2327,53.0,90.06664199,157,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12578.61635,12578.61635,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97600425,6,6,413,11595,413,0,68.83333333,168.606544,5792,0,1932.5,2181.008184,123.0322511,0.122950284,8872765.909,29400000.0,97500000,26,97500000,19500000.0,43600000.0,97500000,251,149401,29880.2,60690.5266,138118,45,0,0,0,0,200,200,0.061475142,0.061475142,0,5792,923.6923077,1714.404483,2939182.731,0,0,0,0,1,0,0,0,1,1000.666667,68.83333333,1932.5,200,0,0,0,0,0,0,6,413,6,11595,251,235,1,32,517.0,0.0,517,517,97500000.0,0.0,97500000,97500000,DoS Hulk
443,5754601,7,3,309,137,227,0,44.14285714,83.11724364,137,0,45.66666667,79.09698688,77.50320135,1.737739941,639400.1111,1867112.954,5618008,48,5754601,959100.1667,2315305.11,5685117,48,106660,53330.0,19964.45286,67447,39213,0,0,0,0,232,104,1.216417958,0.521321982,0,227,40.54545455,74.68381838,5577.672727,0,0,0,1,0,0,0,0,0,44.6,44.14285714,45.66666667,232,0,0,0,0,0,0,7,309,3,137,29200,30,3,32,136545.0,0.0,136545,136545,5618008.0,0.0,5618008,5618008,BENIGN
80,83747140,6,7,334,11595,316,0,55.66666667,127.570634,5792,0,1656.428571,2120.732252,142.4406851,0.155229182,6978928.333,24100000.0,83600000,1,83600000,16700000.0,37400000.0,83600000,1,83700000,14000000.0,34100000.0,83600000,14,0,0,0,0,164,232,0.071644238,0.083584944,0,5792,852.5,1666.796409,2778210.269,1,0,0,0,0,0,0,0,1,918.0769231,55.66666667,1656.428571,164,0,0,0,0,0,0,6,334,7,11595,0,235,3,20,10994.0,0.0,10994,10994,83600000.0,0.0,83600000,83600000,DoS Hulk
53,66099102,4,4,120,1100,32,28,30.0,2.309401077,284,266,275.0,10.39230485,18.45713426,0.121030389,9442728.857,25000000.0,66100000,3,66100000,22000000.0,38200000.0,66100000,3,66100000,22000000.0,38100000.0,66100000,3,0,0,0,0,80,80,0.060515194,0.060515194,28,284,139.1111111,129.0818001,16662.11111,0,0,0,0,0,0,0,0,1,156.5,30.0,275.0,80,0,0,0,0,0,0,4,120,4,1100,-1,-1,3,20,24070.0,0.0,24070,24070,66100000.0,0.0,66100000,66100000,BENIGN
80,101262199,8,7,409,11595,391,0,51.125,137.3623337,5792,0,1656.428571,2429.118623,118.5437421,0.148130301,7233014.214,26200000.0,98200000,30,101000000,14500000.0,36900000.0,98200000,531,101000000,16900000.0,41300000.0,101000000,47,0,0,0,0,244,232,0.079002827,0.069127474,0,5792,750.625,1746.38697,3049867.45,1,0,0,0,0,0,0,0,0,800.6666667,51.125,1656.428571,244,0,0,0,0,0,0,8,409,7,11595,0,235,3,20,16047.0,0.0,16047,16047,98200000.0,0.0,98200000,98200000,DoS Hulk
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98657904,9,6,386,11595,380,0,42.88888889,126.4322392,4344,0,1932.5,2178.085008,121.4398392,0.15204053,7046993.143,26300000.0,98500000,0,98500000,12300000.0,34800000.0,98500000,0,144652,28930.4,57938.22046,132167,55,0,0,0,0,284,200,0.091224318,0.060816212,0,4344,748.8125,1576.927866,2486701.496,0,0,0,0,1,0,0,0,0,798.7333333,42.88888889,1932.5,284,0,0,0,0,0,0,9,386,6,11595,251,235,2,20,1973.0,0.0,1973,1973,98500000.0,0.0,98500000,98500000,DoS Hulk
58200,25,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,66,313,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,99558940,6,8,343,11595,325,0,57.16666667,131.2439205,4344,0,1449.375,1729.380148,119.9088701,0.14062022,7658380.0,27600000.0,99500000,2,99600000,19900000.0,44500000.0,99500000,2,99600000,14200000.0,37600000.0,99500000,44,0,0,0,0,164,264,0.060265808,0.080354411,0,4344,796.2666667,1422.672358,2023996.638,1,0,0,0,0,0,0,0,1,853.1428571,57.16666667,1449.375,164,0,0,0,0,0,0,6,343,8,11595,0,235,3,20,10015.0,0.0,10015,10015,99500000.0,0.0,99500000,99500000,DoS Hulk
53,153,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1490196.078,26143.79085,51.0,83.13843876,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13071.89542,13071.89542,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,64,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,199,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,944723.6181,20100.50251,66.33333333,75.87050371,150,2,47,47.0,0.0,47,47,2,2.0,0.0,2,2,0,0,0,0,40,64,10050.25126,10050.25126,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85863086,9,6,664,11595,329,0,73.77777778,144.7107268,5792,0,1932.5,2181.008184,142.7738109,0.174696726,6133077.571,22800000.0,85500000,4,85700000,10700000.0,30200000.0,85500000,4,367517,73503.4,105526.8023,229053,45,0,0,0,0,284,200,0.104818036,0.06987869,0,5792,766.1875,1570.883964,2467676.429,0,0,0,0,1,0,0,0,0,817.2666667,73.77777778,1932.5,284,0,0,0,0,0,0,9,664,6,11595,274,235,3,20,2983.0,0.0,2983,2983,85500000.0,0.0,85500000,85500000,DoS Hulk
80,99214680,5,6,342,11595,330,0,68.4,146.2696141,7240,0,1932.5,3126.682571,120.3148566,0.11087069,9921468.0,31300000.0,99000000,4,99100000,24800000.0,49500000.0,99000000,4,99200000,19800000.0,44300000.0,99000000,50,0,0,0,0,144,200,0.050395768,0.060474922,0,7240,995.25,2325.956191,5410072.205,1,0,0,0,0,0,0,0,1,1085.727273,68.4,1932.5,144,0,0,0,0,0,0,5,342,6,11595,0,235,2,20,14011.0,0.0,14011,14011,99000000.0,0.0,99000000,99000000,DoS Hulk
52069,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8192,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49953,300,3,1,31,6,31,0,10.33333333,17.89785834,6,6,6.0,0.0,123333.3333,13333.33333,100.0,93.55212451,208,44,256,128.0,113.137085,208,48,0,0.0,0.0,0,0,0,0,0,0,96,20,10000.0,3333.333333,0,31,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,0,9.25,10.33333333,6.0,96,0,0,0,0,0,0,3,31,1,6,1039,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100436668,6,7,416,11595,398,0,69.33333333,161.0399536,4344,0,1656.428571,1760.597234,119.5877984,0.1294348,8369722.333,29000000.0,100000000,1,100000000,20100000.0,44900000.0,100000000,1,100000000,16700000.0,41000000.0,100000000,47,0,0,0,0,164,232,0.059739138,0.069695661,0,4344,858.3571429,1458.34931,2126782.709,1,0,0,0,0,0,0,0,1,924.3846154,69.33333333,1656.428571,164,0,0,0,0,0,0,6,416,7,11595,0,235,3,20,10978.0,0.0,10978,10978,100000000.0,0.0,100000000,100000000,DoS Hulk
53,150,2,2,78,142,39,39,39.0,0.0,71,71,71.0,0.0,1466666.667,26666.66667,50.0,80.54191455,143,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,13333.33333,13333.33333,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39.0,71.0,64,0,0,0,0,0,0,2,78,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,113302944,208,294,41319,13399,1423,6,198.6490385,299.4094137,328,6,45.57482993,41.09457392,482.9353772,4.430599791,226153.5808,1172566.049,13000000,0,113000000,546986.4734,1798956.87,13100000,67,113000000,386572.6928,1523014.46,13100000,0,1,0,0,0,4160,5880,1.835786368,2.594813423,6,1423,110.0258449,210.1584996,44166.59495,0,1,0,0,1,0,0,0,1,110.2450199,198.6490385,45.57482993,4160,0,0,0,0,0,0,208,41319,294,13399,255,1622,207,20,2848466.818,4752368.297,15300000,170494,7428762.273,2114577.451,13000000,5201340,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
